Gene,Normal Range,Target Value,Abnormality
ENSG00000176386,"(1.8568529550139905, 9.154984698931724)",12.9688,Significantly More
ENSG00000272502,"(-0.05957587830156197, 1.24743110558187)",6.2095,Significantly More
ENSG00000105088,"(-0.5971990134783913, 3.756208644164741)",4.2812,Significantly More
ENSG00000143257,"(3.298803428749486, 10.166605474678285)",0.5571,Significantly Less
ENSG00000197279,"(-0.5826525409847341, 3.489432801603872)",9.4741,Significantly More
ENSG00000107614,"(2.1757584700696824, 9.400586722464539)",0.8682,Significantly Less
ENSG00000214300,"(0.360372740670323, 2.181037442669256)",0.0365,Significantly Less
ENSG00000169583,"(-2.299817993698345, 6.320674169646762)",21.1574,Significantly More
ENSG00000244198,"(1.2817666875879734, 11.217551513544384)",0.0952,Significantly Less
ENSG00000104059,"(0.8610279604315814, 26.320686630889693)",0.2175,Significantly Less
ENSG00000226648,"(0.4243124697152507, 2.0827644618544583)",0.2153,Significantly Less
ENSG00000063438,"(0.19348135902338015, 5.312839077889932)",0.032,Significantly Less
ENSG00000277639,"(-4.332444497132649, 10.092784673785332)",15.66,Significantly More
ENSG00000142544,"(-0.0173774383924008, 2.0368485535546195)",33.6805,Significantly More
ENSG00000270017,"(3.0044956983813877, 13.836827745418077)",0.0,Significantly Less
ENSG00000266677,"(1.507850175994844, 7.617998462730385)",0.0661,Significantly Less
ENSG00000255455,"(0.10832124673027899, 3.095228304092009)",0.0,Significantly Less
ENSG00000100483,"(0.5572741114433772, 3.7442601200968597)",7.9958,Significantly More
ENSG00000247595,"(4.212196470084015, 12.074239893212424)",0.9905,Significantly Less
ENSG00000198346,"(2.5557404685271496, 17.28525607241331)",2.2445,Significantly Less
ENSG00000178821,"(-0.18639497568893715, 5.263904239709797)",15.1689,Significantly More
ENSG00000265688,"(-0.09676974845748387, 0.7181108023983864)",5.4889,Significantly More
ENSG00000240963,"(2.7286607945748305, 7.499428854154321)",0.0,Significantly Less
ENSG00000259943,"(-0.08317567751615362, 5.387130563242335)",6.5542,Significantly More
ENSG00000197261,"(-1.168678254373182, 6.977998926976744)",7.6912,Significantly More
ENSG00000280758,"(1.8282946280997967, 13.452122786580766)",0.5243,Significantly Less
ENSG00000223442,"(3.4937735645939423, 10.6616971079974)",0.1395,Significantly Less
ENSG00000160050,"(-1.2933943832949608, 5.889620025922309)",6.818,Significantly More
ENSG00000227050,"(1.476483972768193, 27.312531761228012)",0.0,Significantly Less
ENSG00000160326,"(-0.3978100427527125, 4.0005787903597385)",5.7208,Significantly More
ENSG00000264545,"(0.7224913382982194, 6.991125234464128)",0.0,Significantly Less
ENSG00000272288,"(5.337888793781506, 17.54661857156956)",2.6988,Significantly Less
ENSG00000255026,"(-1.2091539858314784, 2.46806524784418)",39.9654,Significantly More
ENSG00000267022,"(0.38161624686922524, 1.9218313638505111)",0.0,Significantly Less
ENSG00000127720,"(2.8847348878325674, 13.04564737572435)",2.4407,Significantly Less
ENSG00000139160,"(1.5856700149343292, 5.720267110253406)",0.8121,Significantly Less
ENSG00000273820,"(-0.3229000112430568, 2.0666907880477936)",4.265,Significantly More
ENSG00000111701,"(-16.91047238527985, 24.803878582236077)",70.9892,Significantly More
ENSG00000257605,"(1.2052575802823693, 7.9002889544964034)",0.233,Significantly Less
ENSG00000184635,"(0.440902094496606, 6.801455153800044)",0.3513,Significantly Less
ENSG00000198088,"(-0.009668848380870454, 2.68830899072074)",10.3351,Significantly More
ENSG00000180336,"(1.9156846883371808, 8.160806279151615)",0.0525,Significantly Less
ENSG00000250899,"(-0.1732058965917641, 1.258497142119038)",4.6331,Significantly More
ENSG00000277496,"(0.022810823369119326, 5.352124040403804)",6.1734,Significantly More
ENSG00000267179,"(1.418600148621425, 9.960874131055895)",0.0,Significantly Less
ENSG00000232442,"(-0.1323080298241437, 3.7884862376750235)",32.9347,Significantly More
ENSG00000135537,"(3.330749536371577, 9.230411440928394)",0.8663,Significantly Less
ENSG00000250903,"(0.4397291234809566, 3.3359657708942745)",0.2337,Significantly Less
ENSG00000182318,"(0.3429180241949116, 1.3131452907602008)",3.8869,Significantly More
ENSG00000173275,"(-0.2709500088524043, 2.0884678701036146)",2.7771,Significantly More
ENSG00000189433,"(-0.4050669398225849, 0.7921731808003895)",3.6538,Significantly More
ENSG00000216937,"(0.7834657649313559, 3.0695075386827684)",0.5039,Significantly Less
ENSG00000168116,"(-0.07820123490441078, 2.3409301649928542)",2.6668,Significantly More
ENSG00000249593,"(1.9607198509131698, 7.066725956260759)",0.19,Significantly Less
ENSG00000235872,"(0.3711214086347123, 18.567722040623856)",0.0,Significantly Less
ENSG00000165188,"(-0.4041627828618046, 1.1094343273364502)",9.9643,Significantly More
ENSG00000267735,"(2.2442364728250324, 13.503521815048167)",0.0,Significantly Less
ENSG00000131848,"(2.3583125240858127, 9.896317261868006)",2.044,Significantly Less
ENSG00000169750,"(-0.010250371574481498, 4.60720854605852)",9.927,Significantly More
ENSG00000188760,"(-0.21529002968469713, 2.351631427132288)",3.2161,Significantly More
ENSG00000256628,"(0.6924894674709664, 2.2485854264356697)",2.2532,Significantly More
ENSG00000243710,"(0.4292821306382364, 3.5979965240315255)",0.0,Significantly Less
ENSG00000230316,"(-0.015514410778780482, 0.021829729168455835)",3.9989,Significantly More
ENSG00000204920,"(3.16722542897463, 12.260800952022242)",1.0035,Significantly Less
ENSG00000148832,"(0.8981186405851114, 8.768485111350913)",0.871,Significantly Less
ENSG00000173928,"(0.8213516233670899, 4.7335758263108065)",8.4978,Significantly More
ENSG00000204856,"(-1.0490058923483034, 4.602003592466719)",5.4675,Significantly More
ENSG00000231760,"(1.590546621555835, 4.1233903982942826)",0.2848,Significantly Less
ENSG00000275111,"(0.2164920474817078, 1.8602054754287682)",2.1126,Significantly More
ENSG00000197568,"(1.477495645342699, 6.591042845764701)",9.3754,Significantly More
ENSG00000227495,"(6.640090212759805, 17.31236380319678)",2.3271,Significantly Less
ENSG00000232445,"(-0.05976291961393437, 0.4316482618567265)",3.2232,Significantly More
ENSG00000163393,"(-0.09652124738380996, 2.7443946795091447)",5.4848,Significantly More
ENSG00000030419,"(0.5687014216105646, 4.538837773545245)",0.4064,Significantly Less
ENSG00000260281,"(7.016682944523503, 14.528380059895454)",0.0,Significantly Less
ENSG00000156127,"(-1.9852490956538489, 8.694214245132311)",35.7374,Significantly More
ENSG00000154099,"(0.0667930088238331, 3.416372556505677)",0.0581,Significantly Less
ENSG00000247092,"(-0.0852278842514631, 2.732355683880752)",3.438,Significantly More
ENSG00000100490,"(3.9186170456985945, 21.702241002101303)",2.2064,Significantly Less
ENSG00000272170,"(5.881762177400303, 27.547587724215006)",1.4743,Significantly Less
ENSG00000132622,"(-0.8095997250085096, 4.491429901980219)",4.8597,Significantly More
ENSG00000266929,"(2.820682719080706, 10.708347687106885)",0.0,Significantly Less
ENSG00000158055,"(-0.12260585569865051, 0.32855894375663314)",5.7905,Significantly More
ENSG00000226476,"(-0.1126796194384162, 0.3993750137770845)",0.7685,Significantly More
ENSG00000083817,"(0.23979090924644364, 2.386637681628022)",4.0278,Significantly More
ENSG00000167604,"(-0.49413844520441863, 6.703216590227808)",7.6835,Significantly More
ENSG00000269176,"(2.9233387165199085, 6.88621496751523)",0.5927,Significantly Less
ENSG00000109255,"(-0.3267307508855162, 2.1101199912335016)",20.718,Significantly More
ENSG00000275764,"(0.4903773144321344, 3.1841927872494695)",6.6423,Significantly More
ENSG00000246174,"(0.7058408934825362, 6.672671931315637)",0.1987,Significantly Less
ENSG00000253716,"(-0.7011630540438136, 5.539094003414013)",10.6409,Significantly More
ENSG00000160051,"(0.20369985499979104, 2.210293686221509)",3.5499,Significantly More
ENSG00000267523,"(-0.5687288348990505, 7.476866145054136)",13.4355,Significantly More
ENSG00000109674,"(-0.33799200293635856, 1.9106663727268272)",4.6559,Significantly More
ENSG00000278266,"(-1.142846298918026, 3.6538722827127765)",5.962,Significantly More
ENSG00000137571,"(-0.024633813189724685, 0.8354403817957187)",1.126,Significantly More
ENSG00000271933,"(1.2884063787213622, 4.729411818071252)",0.4879,Significantly Less
ENSG00000187650,"(0.5965846985764056, 2.6973889455640876)",4.8454,Significantly More
ENSG00000235079,"(0.9398804572384298, 11.097115063237965)",0.1559,Significantly Less
ENSG00000129028,"(0.4471021616461661, 3.469046156816738)",7.9534,Significantly More
ENSG00000187815,"(0.49579173086347095, 2.098615081452575)",3.1356,Significantly More
ENSG00000154146,"(-1.1800423486209835, 7.92034026827319)",14.0432,Significantly More
ENSG00000235531,"(0.25547688061495455, 6.406538246899178)",0.2228,Significantly Less
ENSG00000167964,"(-1.4806740629700075, 8.319680889499853)",10.8455,Significantly More
ENSG00000179431,"(-0.23467896965036883, 0.9153368882490942)",7.8318,Significantly More
ENSG00000237523,"(-0.05129234434097585, 2.23595866571176)",3.0041,Significantly More
ENSG00000272189,"(-0.21697067496426148, 2.5535477109223708)",5.9694,Significantly More
ENSG00000186272,"(2.515755039618072, 9.537491961980635)",2.4864,Significantly Less
ENSG00000239415,"(0.6637289869495042, 3.083083399938147)",3.7074,Significantly More
ENSG00000231989,"(0.5010884786771346, 2.374360112161841)",0.135,Significantly Less
ENSG00000232533,"(-1.7061360830027352, 4.888711630996655)",13.2601,Significantly More
ENSG00000255467,"(2.890449721336859, 9.704437431983575)",0.0,Significantly Less
ENSG00000231887,"(1.5763469604217173, 9.877089699238152)",0.0959,Significantly Less
ENSG00000161328,"(-1.3477572785363847, 4.36348309349975)",4.5796,Significantly More
ENSG00000224505,"(2.205016861396272, 15.104251005820172)",0.8664,Significantly Less
ENSG00000151014,"(-1.6947210584669992, 6.728908994115113)",8.8216,Significantly More
ENSG00000267127,"(0.892599887605511, 6.88078779955713)",0.0773,Significantly Less
ENSG00000261061,"(-0.3176482799534035, 4.176210202539332)",24.8437,Significantly More
ENSG00000235513,"(0.3764024492520608, 3.5728086933073513)",0.1992,Significantly Less
ENSG00000258891,"(0.5685146567981021, 3.837025709232115)",0.1144,Significantly Less
ENSG00000178386,"(1.4294132157315378, 7.5621790401888305)",0.3188,Significantly Less
ENSG00000229891,"(-0.793719112412528, 3.302598933327183)",10.922,Significantly More
ENSG00000277476,"(-0.0663793089368554, 2.7610801736594457)",3.8031,Significantly More
ENSG00000278192,"(-0.3829876352509709, 2.5129407723297192)",10.4555,Significantly More
ENSG00000172006,"(0.24769478862276273, 2.2821387159039483)",2.2933,Significantly More
ENSG00000280088,"(0.9566938108392407, 4.441810082823253)",7.7527,Significantly More
ENSG00000177842,"(0.4750570128390823, 2.311509083441332)",2.5902,Significantly More
ENSG00000160999,"(-1.0733352604027515, 3.780405853442969)",7.2718,Significantly More
ENSG00000273247,"(0.9716326110662079, 5.232256714943028)",0.6633,Significantly Less
ENSG00000138135,"(-1.9645303569726682, 6.0418161269326305)",7.4079,Significantly More
ENSG00000260704,"(0.048450773913316425, 4.751014291721273)",5.2292,Significantly More
ENSG00000280693,"(-0.4242361477752536, 1.10148387759336)",2.7878,Significantly More
ENSG00000179859,"(-0.03779265488408079, 1.8061576282712197)",3.165,Significantly More
ENSG00000140993,"(1.205508904213647, 13.96444606122786)",0.2913,Significantly Less
ENSG00000114654,"(-0.07089800069531638, 3.4408707907715277)",5.6306,Significantly More
ENSG00000237037,"(1.1503703687975602, 17.712574456186946)",0.7529,Significantly Less
ENSG00000145945,"(-0.876865443575467, 7.299860556926877)",9.2089,Significantly More
ENSG00000105219,"(-0.07665321428035166, 0.3534720277325356)",5.3785,Significantly More
ENSG00000179008,"(1.748331285076595, 8.042843298003248)",0.0,Significantly Less
ENSG00000265303,"(1.6288817568963516, 6.869244637828821)",0.0,Significantly Less
ENSG00000197406,"(-1.3719781465423546, 3.877959082387025)",62.6797,Significantly More
ENSG00000263212,"(2.6181435457167455, 10.555915811907955)",0.0,Significantly Less
ENSG00000253607,"(2.687001193884181, 8.043404446909388)",0.0,Significantly Less
ENSG00000234478,"(2.2860736181482286, 10.444065068679073)",0.2818,Significantly Less
ENSG00000230487,"(1.2372716947757088, 12.797254988105253)",0.7027,Significantly Less
ENSG00000187583,"(-0.0940411445859621, 0.416890143793611)",4.1935,Significantly More
ENSG00000196436,"(-1.5224220893043299, 3.7537870423501634)",7.8828,Significantly More
ENSG00000219665,"(0.49783971187851517, 7.104368818896348)",0.3583,Significantly Less
ENSG00000243811,"(0.015591680619484016, 5.968878980594498)",0.0,Significantly Less
ENSG00000185386,"(-0.47752149987118764, 3.4098619030397597)",4.3743,Significantly More
ENSG00000103269,"(-0.779790245482725, 2.691463613489753)",6.017,Significantly More
ENSG00000095752,"(-0.4632855075131709, 0.7740958148619997)",1.4073,Significantly More
ENSG00000254907,"(1.5651749925029534, 6.565894684304043)",0.1915,Significantly Less
ENSG00000231890,"(0.6728310652561227, 4.820639507767181)",0.1837,Significantly Less
ENSG00000281332,"(-0.06421957558976055, 1.9859155018041006)",4.1589,Significantly More
ENSG00000235280,"(-1.212785640079677, 5.553911129044586)",9.3158,Significantly More
ENSG00000272079,"(0.03835981458536031, 7.625909205459417)",13.0671,Significantly More
ENSG00000246089,"(0.38902275402026687, 2.750550661230097)",5.3434,Significantly More
ENSG00000259115,"(2.0090884032764067, 6.9152271978735484)",0.0,Significantly Less
ENSG00000269570,"(0.6129304497282435, 5.349337151783347)",0.1978,Significantly Less
ENSG00000273784,"(0.2887705228895676, 4.659514074385141)",0.153,Significantly Less
ENSG00000242207,"(-0.8980262038281834, 14.50766010240979)",17.3505,Significantly More
ENSG00000231329,"(1.4735849919550148, 12.307370436683524)",0.0293,Significantly Less
ENSG00000171759,"(-0.33486180052665504, 0.5340293522406164)",16.2638,Significantly More
ENSG00000148377,"(0.041427183851263205, 3.332518426096731)",0.0,Significantly Less
ENSG00000141505,"(-0.25769061357066925, 1.6029881260507683)",8.6072,Significantly More
ENSG00000154655,"(0.5227108508272229, 8.188310131974525)",0.0758,Significantly Less
ENSG00000187486,"(-0.10829632067207273, 1.4655666417875026)",2.2584,Significantly More
ENSG00000259488,"(0.7689004829461519, 7.495464479215564)",0.224,Significantly Less
ENSG00000223697,"(1.2440732932673677, 4.216522601038246)",0.2033,Significantly Less
ENSG00000229431,"(1.6889344673195312, 7.022158546631531)",1.4435,Significantly Less
ENSG00000112293,"(0.6083264090862253, 7.126133284681034)",0.2714,Significantly Less
ENSG00000196152,"(0.5024775467994851, 2.7803930161442336)",5.5007,Significantly More
ENSG00000198553,"(0.5613820307834403, 3.0135558955544295)",0.3711,Significantly Less
ENSG00000265091,"(2.5361658835217993, 10.355426541093411)",0.1543,Significantly Less
ENSG00000171160,"(-0.20253070082905822, 2.2742372488987495)",2.7605,Significantly More
ENSG00000258199,"(1.7906891867116128, 12.464522571175177)",0.0,Significantly Less
ENSG00000266969,"(0.3656263417789418, 9.761491038452913)",0.0,Significantly Less
ENSG00000245694,"(-0.05868931746610431, 0.3413386710306875)",0.615,Significantly More
ENSG00000258824,"(0.8241329530322892, 6.76904992453954)",0.8223,Significantly Less
ENSG00000168826,"(0.9831764121218702, 3.2057273877189028)",3.8613,Significantly More
ENSG00000225083,"(0.5468707318442592, 7.50247182144222)",0.4071,Significantly Less
ENSG00000268750,"(0.43319701872254956, 7.749909606262219)",0.0,Significantly Less
ENSG00000182586,"(0.5032627941154102, 3.0189376258830576)",0.1945,Significantly Less
ENSG00000239791,"(0.30829263746783653, 5.37712795146374)",0.0708,Significantly Less
ENSG00000267360,"(1.5402235585361357, 11.291098776573994)",0.0,Significantly Less
ENSG00000166670,"(-5.984730948346897, 7.137857555727665)",15.5117,Significantly More
ENSG00000279059,"(-0.16425490101512774, 3.4655956371521457)",8.7717,Significantly More
ENSG00000131944,"(0.4437954724045585, 4.241969611092664)",6.3419,Significantly More
ENSG00000261777,"(1.2970137593132096, 3.185203693512891)",0.3416,Significantly Less
ENSG00000247137,"(1.840304024789324, 8.101608431977748)",0.838,Significantly Less
ENSG00000268797,"(4.148439023880445, 9.6493886169681)",0.0,Significantly Less
ENSG00000255135,"(0.5683098077476734, 9.426021608574239)",10.8492,Significantly More
ENSG00000131910,"(-19.006526503907498, 22.08422075737469)",27.3026,Significantly More
ENSG00000179044,"(0.0775884162546685, 2.9297210597504715)",4.4556,Significantly More
ENSG00000163923,"(-3.0313148347684447, 10.95138295013739)",256.6926,Significantly More
ENSG00000230061,"(-0.5250573059860183, 1.0587098325010782)",14.7327,Significantly More
